0.1 0.16336281798666924 34.67952225323711 1.1772371888419286 0.1598678714003654 0.0004834760730432208
0.1 0.3267256359733385 34.29156338894849 1.1693196609989798 0.31498876332065606 0.00046407813059090586
0.1 0.4900884539600077 33.656454019062544 1.1563582452872367 0.46172209930475105 0.00043232266548898224
0.1 0.653451271946677 32.79110590674878 1.1386980797297497 0.5961606477086434 0.00038905526267285495
0.1 0.8168140899333463 31.71856163810115 1.1168094211850388 0.7147245638620348 0.000335428053688247
0.1 0.9801769079200155 30.467381041584243 1.0912751232982743 0.8142567145771551 0.0002728690294162561
0.1 1.1435397259066848 29.070880693734182 1.0627751161980115 0.8921067466381771 0.00020304401751047862
0.1 1.3069025438933541 27.566246761640986 1.0320683012579934 0.9462016607042045 0.00012781232783254382
0.1 1.4702653618800234 25.9935448055419 0.9999723429697127 0.9751010113692615 4.917723614994429e-05
0.1 1.6336281798666927 24.394652908612724 0.9673418960936431 0.9780352634958689 -3.0767352043881147e-05
0.1 1.796990997853362 22.812146542696066 0.935045847810656 0.9549262834951833 -0.00010989266350236448
0.1 1.9603538158400313 21.288164863886344 0.9039441808962323 0.9063894198597211 -0.00018609174183836785
0.1 2.1237166338267004 19.863288626379298 0.8748650740077579 0.8337171176155067 -0.00025733554771534273
0.1 2.2870794518133697 18.575459593621026 0.8485828488495883 0.7388445029338442 -0.0003217269934907563
0.1 2.450442269800039 17.458970220797262 0.8257973514446348 0.6242978543831157 -0.0003775514578308048
0.1 2.6138050877867083 16.543550511510205 0.8071153165609246 0.4931273329045638 -0.0004233224391470003
0.1 2.7771679057733776 15.8535763639252 0.7930342115084699 0.3488257617814128 -0.0004578211436623292
0.1 2.940530723760047 15.407420486634381 0.7839289895230195 0.19523561934917666 -0.0004801289358979943
0.1 3.103893541746716 15.216963168122223 0.7800421054719564 0.03644672105949098 -0.0004896518010610862
0.1 3.2672563597333855 15.287275927118115 0.7814770597367016 -0.12331268458520839 -0.00048613616367987333
0.1 3.4306191777200548 15.616486467629718 0.7881956421968539 -0.27978850630496765 -0.0004696756374045208
0.1 3.593981995706724 16.195828534649568 0.8000189496872423 -0.42881408845829583 -0.00044070853597588666
0.1 3.7573448136933933 17.0098753429716 0.8166321498567441 -0.5664211612163683 -0.0004000061995412807
0.1 3.9207076316800626 18.03695036334901 0.8375928645584452 -0.6889455080887785 -0.0003486524530416091
